customer_id,trans_date,tran_amount
CS5442,24-Aug-12,52
CS5442,30-Jun-11,36
CS5442,05-Jul-12,47
CS5442,14-Mar-12,101
CS5442,08-Jan-14,65
CS5442,31-May-13,101
CS5442,23-Jun-14,103
CS5442,22-Nov-11,101
CS5442,08-Oct-12,66
CS5442,17-Oct-12,92
CS5442,24-Nov-14,73
CS5442,20-Feb-15,65
CS5442,26-Nov-14,35
CS5442,23-Oct-12,93
CS5443,30-Oct-12,55
CS5443,21-Mar-13,96
CS5443,26-Jan-13,85
CS5443,02-Aug-11,80
CS5443,03-Aug-14,52
CS5443,19-Oct-11,45
CS5443,19-Dec-13,95
CS5443,02-Jul-12,87
CS5443,27-Aug-14,68
CS5443,30-May-14,100
CS5443,23-Jun-14,82
CS5443,28-May-13,66
CS5443,19-Nov-13,87
CS5443,29-Aug-14,73
CS5443,20-Jun-12,43
CS5443,18-Dec-13,94
CS5443,04-Nov-14,69
CS5443,30-Jul-11,47
CS5443,12-Mar-12,102
CS5443,02-Feb-12,70
CS5443,12-Oct-12,73
CS5443,04-Nov-12,41
CS5443,18-Feb-12,50
CS5443,29-Aug-11,99
CS5443,02-Aug-11,90
CS5443,13-Jun-13,60
CS5443,21-Dec-12,86
CS5444,03-Nov-13,72
CS5444,31-Dec-11,41
CS5444,29-Jul-11,75
CS5444,07-Oct-13,95
CS5444,29-Dec-12,54
CS5444,18-May-13,85
CS5444,03-Apr-13,52
CS5444,29-Jan-14,49
CS5444,15-Jun-12,80
CS5444,01-Nov-13,104
CS5444,26-Jul-11,38
CS5444,07-Sep-12,43
CS5444,21-Dec-12,69
CS5444,31-Aug-13,42
CS5444,23-Jan-14,42
CS5444,16-Mar-12,53
CS5444,03-Aug-11,59
CS5444,30-Aug-14,60
CS5444,03-Aug-12,46
CS5444,26-Jul-12,93
CS5444,09-Oct-12,61
CS5444,10-Jan-15,37
CS5444,11-May-14,105
CS5445,27-Jul-14,72
CS5445,28-Jun-13,90
CS5445,11-Jun-12,61
CS5445,04-Nov-13,84
CS5445,17-Apr-14,98
CS5445,16-Oct-11,76
CS5445,01-Jun-11,44
CS5445,07-Aug-12,77
CS5445,24-Jun-13,65
CS5445,21-Aug-11,57
CS5445,14-Mar-15,84
CS5445,23-May-11,38
CS5445,26-Mar-14,80
CS5445,26-Sep-12,39
CS5445,12-Jan-14,59
CS5445,04-Apr-12,40
CS5445,23-Mar-12,93
CS5445,04-Jan-13,46
CS5446,06-Sep-13,59
CS5446,03-Nov-11,42
CS5446,02-Apr-12,98
CS5446,18-Jul-11,86
CS5446,02-Jul-11,53
CS5446,04-Apr-13,62
CS5446,27-Dec-14,52
CS5446,09-Jan-15,38
CS5446,28-Sep-14,35
CS5446,17-Jul-12,44
CS5446,03-Oct-13,96
CS5446,15-Jun-11,102
CS5446,14-May-14,84
CS5446,21-Oct-14,54
CS5446,04-Mar-15,87
CS5446,13-Jul-14,76
CS5446,15-Oct-14,46
CS5446,05-Mar-14,95
CS5446,09-Jun-11,35
CS5446,28-Sep-13,56
CS5446,08-Jul-12,65
CS5446,11-Jan-14,93
CS5446,23-Sep-11,92
CS5446,21-Apr-14,85
CS5446,25-Jan-14,68
CS5446,26-May-12,58
CS5446,04-Jun-12,95
CS5446,30-May-11,68
CS5447,18-Aug-11,100
CS5447,06-Jul-14,79
CS5447,03-Sep-11,38
CS5447,04-Jun-11,78
CS5447,12-Aug-14,105
CS5447,20-Sep-14,88
CS5447,25-Dec-11,84
CS5447,28-Sep-12,90
CS5447,17-Jan-12,43
CS5447,23-Jan-12,40
CS5447,23-Sep-11,45
CS5447,04-Nov-11,43
CS5447,15-May-12,51
CS5447,04-Dec-13,75
CS5448,14-Sep-12,67
CS5448,13-Sep-12,54
CS5448,06-Aug-13,66
CS5448,23-Jun-11,87
CS5448,16-Dec-12,65
CS5448,16-Nov-14,60
CS5448,29-Oct-12,73
CS5448,07-Dec-12,80
CS5448,19-Jun-14,83
CS5448,02-Mar-12,54
CS5448,28-Jun-11,56
CS5448,02-Dec-11,91
CS5448,29-Nov-12,98
CS5448,13-Sep-14,91
CS5448,11-Mar-14,35
CS5448,22-Jul-12,81
CS5448,25-Oct-11,94
CS5448,15-Jul-11,53
CS5448,03-Aug-11,51
CS5448,03-Jun-11,99
CS5448,17-May-12,102
CS5448,10-Aug-13,100
CS5448,29-Sep-13,43
CS5448,01-Jul-11,61
CS5448,19-Aug-11,95
CS5448,02-Oct-13,40
CS5448,23-Nov-14,54
CS5448,19-Jun-14,54
CS5449,16-Oct-14,101
CS5449,02-Aug-11,62
CS5449,23-Jul-14,92
CS5449,30-Nov-13,78
CS5449,04-Sep-11,74
CS5449,22-Aug-13,94
CS5449,17-Nov-13,45
CS5449,01-Jun-14,36
CS5449,10-Jun-14,78
CS5449,07-Jan-15,98
CS5449,27-Jan-14,37
CS5449,06-Dec-13,103
CS5449,26-Nov-14,104
CS5449,07-Nov-12,88
CS5449,15-Aug-12,71
CS5449,19-Apr-14,46
CS5449,03-Nov-14,53
CS5449,05-Sep-14,57
CS5449,12-Nov-13,101
CS5449,18-May-12,58
CS5449,23-May-11,65
CS5449,02-Mar-13,79
CS5450,23-Nov-11,62
CS5450,04-Aug-13,38
CS5450,24-Jun-12,85
CS5450,28-Oct-13,60
CS5450,24-Dec-12,74
CS5450,05-Nov-12,74
CS5450,19-Jan-14,73
CS5450,27-Apr-14,96
CS5450,23-Jul-14,95
CS5450,08-Oct-13,74
CS5450,02-Sep-12,46
CS5450,17-Aug-14,44
CS5450,18-Aug-12,86
CS5450,20-Apr-14,78
CS5450,02-Feb-12,47
CS5450,15-Apr-13,39
CS5450,25-Jul-12,99
CS5450,12-Jul-13,98
CS5450,01-Sep-14,77
CS5450,30-Nov-12,71
CS5450,08-Jul-12,84
CS5450,21-Jul-11,72
CS5450,23-Mar-12,85
CS5450,27-Jul-14,80
CS5450,14-Jul-12,88
CS5450,13-Nov-11,88
CS5450,01-Sep-13,75
CS5450,10-Jul-12,56
CS5451,23-Aug-13,94
CS5451,06-May-14,51
CS5451,28-Mar-13,80
CS5451,17-May-12,79
CS5451,14-Feb-12,53
CS5451,17-Jul-11,50
CS5451,19-Apr-13,39
CS5451,07-Dec-13,61
CS5451,19-Jun-11,49
CS5451,19-Jul-11,67
CS5451,13-Aug-13,98
CS5451,28-Oct-14,98
CS5451,23-May-12,56
CS5451,12-Nov-13,86
CS5451,29-Oct-12,73
CS5451,12-Apr-12,81
CS5452,15-Oct-11,93
CS5452,25-Sep-11,94
CS5452,29-Jun-14,100
CS5452,02-Nov-13,59
CS5452,29-Aug-11,44
CS5452,27-Aug-11,49
CS5452,16-Apr-14,86
CS5452,11-Sep-13,87
CS5452,11-Apr-13,68
CS5452,04-Oct-13,90
CS5452,07-Apr-13,65
CS5452,18-Jul-11,39
CS5452,18-Feb-12,93
CS5452,04-Mar-14,59
CS5452,11-Aug-11,81
CS5452,06-Nov-13,101
CS5452,24-May-12,46
CS5452,11-Oct-14,96
CS5452,09-Jan-12,47
CS5453,17-Jul-12,60
CS5453,27-Dec-13,82
CS5453,09-Jan-12,97
CS5453,29-Dec-12,80
CS5453,27-Jun-13,58
CS5453,25-Dec-14,53
CS5453,08-Jan-13,65
CS5453,07-Jul-13,46
CS5453,07-Feb-12,104
CS5453,12-Aug-13,82
CS5453,15-Mar-14,70
CS5453,22-Jun-11,59
CS5453,05-Nov-14,68
CS5453,20-Oct-12,83
CS5453,21-Apr-13,48
CS5453,01-Sep-11,63
CS5453,29-Mar-12,104
CS5453,01-Oct-12,36
CS5453,21-Dec-13,46
CS5454,16-Aug-11,99
CS5454,24-Aug-13,87
CS5454,15-Aug-11,69
CS5454,08-Jun-13,88
CS5454,11-Jun-11,53
CS5454,02-Oct-11,83
CS5454,21-Dec-14,76
CS5454,21-Mar-13,57
CS5454,21-Jul-14,87
CS5454,18-Oct-13,36
CS5454,22-Jul-11,99
CS5454,10-Dec-13,69
CS5454,18-Aug-13,77
CS5454,30-Sep-13,40
CS5454,10-Apr-13,95
CS5454,12-Oct-13,47
CS5454,06-Aug-13,66
CS5454,07-Nov-14,51
CS5454,17-Aug-12,94
CS5454,29-Mar-12,79
CS5454,19-Jan-15,42
CS5454,21-Feb-12,77
CS5454,04-Jan-14,51
CS5454,26-Apr-13,103
CS5454,14-Jan-12,99
CS5455,27-Jun-14,96
CS5455,08-Dec-14,63
CS5455,19-Jul-12,88
CS5455,30-Jul-12,46
CS5455,15-Apr-14,53
CS5455,14-Mar-14,58
CS5455,07-Jan-14,84
CS5455,07-Jun-11,54
CS5455,06-Dec-14,65
CS5455,30-Apr-13,57
CS5455,27-Dec-13,81
CS5455,23-Sep-11,67
CS5455,20-Jun-14,38
CS5455,15-Jun-13,68
CS5455,08-Apr-12,91
CS5455,19-May-13,49
CS5455,15-May-13,77
CS5455,20-May-13,39
CS5455,01-Nov-14,80
CS5455,28-Sep-13,95
CS5456,21-Feb-14,36
CS5456,07-Nov-13,73
CS5456,24-Feb-15,72
CS5456,12-Aug-11,65
CS5456,19-Dec-11,69
CS5456,28-Sep-12,102
CS5456,31-Mar-14,35
CS5456,10-Jun-11,96
CS5456,13-Jul-12,67
CS5456,15-Jun-11,35
CS5456,26-Aug-13,48
CS5456,07-Aug-13,93
CS5456,08-Jun-11,76
CS5456,26-Jun-14,98
CS5456,17-Sep-11,70
CS5456,22-May-11,101
CS5456,27-Sep-12,78
CS5456,13-Aug-14,53
CS5457,27-Feb-12,37
CS5457,24-Oct-13,62
CS5457,13-Dec-14,87
CS5457,22-Jan-15,36
CS5457,31-Dec-13,62
CS5457,26-Nov-11,83
CS5457,12-Aug-12,50
CS5457,03-Mar-12,64
CS5457,08-Jun-14,52
CS5457,29-May-13,59
CS5457,26-Aug-11,82
CS5458,16-Jun-13,85
CS5458,25-Aug-12,74
CS5458,08-Aug-12,105
CS5458,18-Jun-13,86
CS5458,21-Mar-14,83
CS5458,20-Oct-13,44
CS5458,29-Feb-12,73
CS5458,17-Aug-12,88
CS5458,04-Jan-13,77
CS5458,26-Jul-14,105
CS5458,01-Oct-13,99
CS5458,03-Sep-12,44
CS5458,09-Jun-11,99
CS5458,18-Apr-13,95
CS5458,17-Jan-12,58
CS5458,24-Dec-13,51
CS5458,03-Jun-14,87
CS5458,11-Mar-15,105
CS5458,03-Jun-12,91
CS5458,13-Sep-11,66
CS5458,25-Sep-12,74
CS5458,24-Jan-12,99
CS5458,20-Feb-15,96
CS5458,01-Mar-13,53
CS5458,02-Feb-14,58
CS5458,12-Jul-13,80
CS5459,01-Apr-14,59
CS5459,08-Aug-14,90
CS5459,20-Mar-12,93
CS5459,15-Jun-13,54
CS5459,13-Jun-11,92
CS5459,08-Apr-12,80
CS5459,09-Sep-12,97
CS5459,03-Feb-14,54
CS5459,13-Apr-13,99
CS5459,05-Jun-14,97
CS5459,02-Sep-13,45
CS5459,12-Jan-14,94
CS5459,19-Jun-11,61
CS5459,25-Mar-12,78
CS5459,29-Jun-11,60
CS5459,17-Mar-12,93
CS5460,08-Dec-11,44
CS5460,30-Sep-13,57
CS5460,11-Mar-14,104
CS5460,27-Jan-12,52
CS5460,16-Dec-14,78
CS5460,19-May-11,99
CS5460,15-Oct-13,53
CS5460,27-Jun-14,37
CS5460,31-Dec-12,46
CS5460,16-Jul-13,72
CS5460,14-Jun-14,77
CS5460,08-Mar-15,92
CS5460,12-Feb-14,56
CS5460,12-Aug-13,60
CS5460,02-Sep-14,49
CS5460,31-May-14,57
CS5460,28-Mar-12,60
CS5460,07-Dec-11,82
CS5460,24-Sep-14,62
CS5460,28-Aug-12,50
CS5461,06-Feb-12,47
CS5461,01-May-14,73
CS5461,03-Nov-14,104
CS5461,04-Jan-14,53
CS5461,14-Dec-11,72
CS5461,04-May-12,69
CS5461,04-Dec-13,97
CS5461,30-May-11,43
CS5461,15-Feb-14,96
CS5461,27-May-13,74
CS5461,26-Oct-12,94
CS5461,04-Aug-14,63
CS5461,25-May-13,98
CS5461,15-May-13,95
CS5461,03-Nov-12,62
CS5461,17-Mar-12,64
CS5461,21-Jul-11,46
CS5461,27-Nov-12,43
CS5461,24-Mar-13,75
CS5461,19-Jan-12,97
CS5461,10-Nov-12,40
CS5461,01-Jan-15,48
CS5462,12-Oct-13,80
CS5462,29-Nov-11,39
CS5462,13-Jul-14,71
CS5462,21-Jul-12,73
CS5462,12-Jun-14,55
CS5462,09-Jun-13,102
CS5462,03-Dec-11,54
CS5462,05-Mar-13,60
CS5462,09-Sep-13,98
CS5462,12-Jan-14,85
CS5462,13-Oct-14,52
CS5462,03-Aug-11,88
CS5462,28-Jul-11,59
CS5462,27-Dec-11,68
CS5462,03-May-14,100
CS5462,11-Jan-14,82
CS5462,20-Sep-13,45
CS5462,18-Feb-12,74
CS5462,26-Mar-12,65
CS5463,27-Aug-14,91
CS5463,18-Jan-13,62
CS5463,19-Dec-13,61
CS5463,03-May-14,86
CS5463,26-Sep-12,102
CS5463,20-Aug-14,35
CS5463,05-Aug-14,83
CS5463,02-Jul-12,45
CS5463,10-Nov-12,94
CS5463,16-Feb-12,98
CS5463,06-Sep-14,37
CS5463,27-Dec-11,41
CS5463,24-Jun-11,43
CS5463,12-Jul-11,51
CS5463,20-Mar-13,98
CS5463,04-Sep-14,79
CS5463,17-Jun-12,45
CS5463,17-May-11,102
CS5463,14-Aug-11,38
CS5463,19-Jul-11,43
CS5463,18-Oct-14,61
CS5463,01-Jan-13,66
CS5463,08-Oct-14,102
CS5463,28-Jul-13,95
CS5464,07-Nov-14,58
CS5464,14-May-14,75
CS5464,22-Sep-11,36
CS5464,30-May-14,80
CS5464,17-Jun-11,58
CS5464,19-Jul-11,100
CS5464,31-Dec-13,62
CS5464,23-Aug-12,85
CS5464,21-Jul-14,102
CS5464,23-Dec-13,77
CS5464,16-Apr-13,46
CS5464,06-May-13,96
CS5464,10-Oct-11,72
CS5464,12-May-13,44
CS5464,08-Mar-12,83
CS5464,30-Jan-15,100
CS5464,14-Jul-14,47
CS5464,24-Apr-12,98
CS5464,06-Oct-13,100
CS5464,08-May-13,66
CS5464,11-Sep-13,97
CS5464,23-Oct-14,62
CS5464,04-Jan-15,87
CS5465,05-Dec-11,77
CS5465,25-Sep-12,75
CS5465,23-Nov-12,41
CS5465,02-Jul-14,58
CS5465,25-Mar-12,67
CS5465,20-Jan-15,84
CS5465,27-Nov-14,52
CS5465,02-Jul-13,61
CS5465,23-Sep-11,78
CS5465,25-May-14,99
CS5465,21-Sep-14,58
CS5465,19-Mar-12,99
CS5465,29-Oct-11,86
CS5465,27-Apr-14,93
CS5465,21-Oct-13,73
CS5465,04-Feb-13,49
CS5465,03-Dec-11,49
CS5466,27-Feb-13,40
CS5466,17-Sep-12,92
CS5466,05-Sep-11,99
CS5466,31-Mar-14,54
CS5466,04-Jan-12,85
CS5466,16-Aug-12,99
CS5466,06-Jul-13,101
CS5466,24-Jul-12,38
CS5466,19-Jun-13,37
CS5466,26-Jan-13,75
CS5466,08-Apr-14,83
CS5466,14-May-13,55
CS5466,18-May-11,100
CS5466,17-Jul-12,85
CS5466,25-Oct-14,37
CS5466,22-Apr-12,49
CS5466,29-May-12,104
CS5466,29-May-11,79
CS5466,09-Mar-14,38
CS5466,30-Oct-11,98
CS5466,15-Aug-13,76
CS5466,05-Oct-13,92
CS5466,07-Oct-14,53
CS5466,18-Dec-13,42
CS5467,21-May-11,67
CS5467,19-Oct-14,77
CS5467,21-Aug-11,69
CS5467,17-Feb-12,36
CS5467,22-Aug-11,48
CS5467,14-Feb-14,54
CS5467,02-Feb-12,100
CS5467,19-Mar-13,63
CS5467,29-Nov-13,90
CS5467,17-Sep-13,39
CS5467,27-Aug-12,101
CS5467,25-Sep-14,59
CS5467,06-May-13,43
CS5467,20-Jul-11,98
CS5467,27-Nov-13,40
CS5467,15-Mar-13,77
CS5467,28-May-12,61
CS5467,09-Mar-13,49
CS5467,12-May-13,43
CS5467,29-Apr-14,61
CS5467,23-Mar-12,94
CS5467,18-Jul-12,42
CS5467,09-Dec-13,53
CS5467,27-Jan-15,88
CS5468,08-Jun-12,50
CS5468,20-Jan-15,83
CS5468,13-Apr-13,97
CS5468,14-Feb-12,93
CS5468,26-Jun-11,79
CS5468,02-Nov-11,57
CS5468,10-Aug-13,47
CS5468,10-May-14,104
CS5468,11-Jun-12,99
CS5468,09-Jan-12,56
CS5468,18-May-12,56
CS5468,20-Nov-12,91
CS5468,14-Dec-12,57
CS5468,14-Apr-13,102
CS5468,14-Oct-12,77
CS5468,20-Dec-14,85
CS5468,09-Dec-11,100
CS5468,14-Nov-14,62
CS5468,18-May-12,38
CS5468,28-Jun-12,36
CS5468,03-Nov-13,64
CS5468,13-Dec-11,98
CS5468,20-Mar-12,53
CS5469,03-Jun-14,66
CS5469,23-Apr-14,37
CS5469,05-Jan-15,104
CS5469,13-May-13,98
CS5469,07-Oct-14,65
CS5469,12-Jun-11,93
CS5469,04-May-14,42
CS5469,03-Feb-14,52
CS5469,06-Sep-12,72
CS5469,19-Mar-14,82
CS5469,10-Jan-12,59
CS5469,21-May-12,35
CS5469,29-Jan-14,59
CS5469,27-May-11,93
CS5469,25-Mar-13,59
CS5469,01-Nov-13,57
CS5469,22-Apr-12,47
CS5469,18-Oct-13,96
CS5469,07-Aug-13,90
CS5470,09-Aug-13,57
CS5470,27-Nov-14,43
CS5470,13-Oct-13,64
CS5470,13-Jan-13,81
CS5470,07-Mar-14,101
CS5470,27-Jul-13,105
CS5470,21-Mar-13,74
CS5470,03-Jul-13,73
CS5470,30-Jul-13,84
CS5470,02-Jan-14,77
CS5470,12-Feb-14,77
CS5470,29-Apr-14,83
CS5470,16-Dec-13,59
CS5470,30-Jul-14,50
CS5470,04-May-13,47
CS5470,26-Nov-12,94
CS5470,13-Oct-12,41
CS5470,20-Jul-13,76
CS5470,03-Mar-15,53
CS5470,24-Dec-11,86
CS5471,08-Oct-12,56
CS5471,31-Mar-12,63
CS5471,01-Mar-12,68
CS5471,28-Sep-14,63
CS5471,11-Oct-13,72
CS5471,01-Jun-11,77
CS5471,16-Jun-14,90
CS5471,09-Feb-14,99
CS5471,13-Mar-12,62
CS5471,16-Aug-12,54
CS5471,18-Aug-14,35
CS5471,08-Mar-13,72
CS5471,22-Nov-11,48
CS5471,13-Apr-12,49
CS5472,24-Nov-11,49
CS5472,14-Oct-11,104
CS5472,16-Feb-13,41
CS5472,20-Nov-12,84
CS5472,01-Feb-13,95
CS5472,09-Dec-14,62
CS5472,14-Jul-11,63
CS5472,08-Apr-13,101
CS5472,15-Nov-13,90
CS5472,22-Jul-13,56
CS5472,02-Aug-14,88
CS5472,29-Aug-13,103
CS5472,23-Feb-15,43
CS5472,02-Oct-11,44
CS5472,29-Nov-13,49
CS5472,17-Sep-11,46
CS5472,28-Dec-13,101
CS5472,04-Dec-14,68
CS5472,17-Feb-15,86
CS5472,26-Sep-12,92
CS5472,30-Nov-11,86
CS5473,28-Jul-13,49
CS5473,28-Aug-12,72
CS5473,15-Jun-12,65
CS5473,10-Feb-14,38
CS5473,16-Jan-12,79
CS5473,14-Mar-14,35
CS5473,12-Jun-14,89
CS5473,05-Nov-11,64
CS5473,26-Jun-12,96
CS5473,12-Mar-12,65
CS5473,03-Sep-13,81
CS5473,22-Jul-13,92
CS5473,19-Nov-11,101
CS5473,07-Jan-12,89
CS5473,28-Aug-12,76
CS5473,08-Mar-14,82
CS5474,18-May-11,69
CS5474,13-Dec-11,81
CS5474,13-Oct-11,63
CS5474,28-Dec-13,78
CS5474,16-Jul-11,91
CS5474,01-Jul-12,48
CS5474,30-May-13,48
CS5474,28-Apr-14,36
CS5474,27-Sep-14,47
CS5474,06-Feb-12,57
CS5474,27-Jun-11,97
CS5474,22-Oct-12,38
CS5474,03-Apr-12,42
CS5474,09-Mar-14,104
CS5474,31-Jan-15,41
CS5474,14-Sep-12,36
CS5474,02-Jul-13,50
CS5474,16-Jun-14,79
CS5475,28-Nov-12,55
CS5475,13-Nov-11,51
CS5475,15-Oct-14,88
CS5475,07-May-12,46
CS5475,24-May-11,96
CS5475,15-Nov-13,61
CS5475,24-Nov-14,55
CS5475,06-Jan-15,92
CS5475,30-Apr-13,75
CS5475,13-Jun-11,49
CS5475,27-Apr-14,97
CS5475,12-Mar-15,65
CS5475,24-Jul-13,66
CS5475,31-Mar-13,40
CS5475,13-Oct-14,96
CS5475,27-Mar-12,39
CS5475,15-Nov-11,76
CS5475,03-Feb-14,92
CS5475,11-Dec-12,48
CS5475,06-Aug-13,75
CS5475,07-May-12,75
CS5475,13-Jun-14,73
CS5476,18-Aug-11,69
CS5476,29-May-11,87
CS5476,26-Aug-11,53
CS5476,13-Sep-11,41
CS5476,10-Feb-13,76
CS5476,04-May-12,85
CS5476,14-Jan-15,68
CS5476,23-Nov-14,105
CS5476,13-Apr-12,57
CS5476,30-Apr-14,55
CS5476,29-Sep-14,63
CS5476,24-Oct-11,86
CS5476,25-Nov-13,43
CS5476,09-Oct-13,62
CS5476,21-Jun-13,45
CS5476,01-Oct-11,44
CS5476,07-Feb-15,81
CS5476,25-Mar-12,80
CS5476,10-Mar-13,87
CS5476,05-Feb-15,53
CS5476,18-Feb-15,54
CS5476,23-Oct-12,92
CS5476,05-Feb-12,38
CS5476,27-Jan-15,60
CS5476,16-Apr-14,40
CS5476,24-Dec-14,90
CS5476,29-May-11,95
CS5476,25-Mar-14,103
CS5477,02-Mar-15,78
CS5477,26-Nov-13,48
CS5477,16-Aug-12,83
CS5477,21-Jun-14,92
CS5477,20-Jul-13,83
CS5477,04-Mar-15,42
CS5477,03-Jun-12,44
CS5477,17-Oct-14,90
CS5477,21-Jun-13,49
CS5477,28-Jun-11,78
CS5477,12-Aug-11,76
CS5477,06-Dec-13,97
CS5477,03-Jan-15,96
CS5477,27-Aug-11,98
CS5477,05-Sep-13,99
CS5477,06-Jan-12,87
CS5477,25-Oct-12,64
CS5477,07-Jan-15,97
CS5477,06-Dec-13,51
CS5477,24-Dec-11,60
CS5477,04-Jun-12,37
CS5478,07-Sep-11,59
CS5478,16-Jul-11,52
CS5478,19-Jan-12,81
CS5478,11-Apr-13,69
CS5478,09-Oct-11,81
CS5478,26-Apr-14,39
CS5478,14-Sep-13,60
CS5478,07-Mar-15,100
CS5478,08-Jun-13,100
CS5478,22-Dec-11,60
CS5478,14-Aug-11,38
CS5478,06-Jun-14,91
CS5478,25-Aug-14,78
CS5478,23-Sep-14,54
CS5478,05-Oct-13,103
CS5478,20-Jul-13,66
CS5478,22-Dec-13,69
CS5478,04-Sep-13,77
CS5478,29-Jul-14,45
CS5478,02-Dec-12,46
CS5478,13-Jan-15,85
CS5478,09-Aug-13,55
CS5479,14-Sep-13,42
CS5479,15-Sep-13,75
CS5479,23-Jul-14,36
CS5479,16-Sep-14,44
CS5479,26-Jun-11,62
CS5479,18-Apr-12,72
CS5479,10-Feb-12,66
CS5479,24-Mar-14,73
CS5479,16-May-14,36
CS5479,29-Mar-13,88
CS5479,23-Nov-12,105
CS5479,24-Dec-12,67
CS5479,15-Jan-14,63
CS5479,06-Mar-14,84
CS5479,07-Mar-15,99
CS5479,10-Apr-14,81
CS5479,04-Feb-12,55
CS5479,10-Apr-13,59
CS5479,01-Apr-13,95
CS5479,01-May-12,66
CS5479,22-Apr-13,65
CS5479,23-Sep-11,53
CS5480,28-Jan-12,63
CS5480,17-Mar-12,82
CS5480,28-Sep-13,94
CS5480,28-Jul-14,48
CS5480,17-Jul-14,76
CS5480,23-Nov-11,62
CS5480,06-Mar-12,40
CS5480,14-Mar-14,88
CS5480,02-Apr-14,78
CS5480,23-Jan-12,62
CS5480,07-Jun-11,59
CS5480,03-Aug-13,72
CS5480,19-Jan-15,73
CS5480,24-Aug-14,52
CS5480,01-Jul-12,71
CS5480,05-Nov-11,92
CS5480,20-Jan-12,63
CS5480,29-Nov-13,51
CS5480,12-Dec-12,54
CS5480,19-Dec-11,88
CS5480,09-Jan-14,59
CS5480,28-Jul-14,102
CS5480,21-Jun-11,73
CS5480,17-Nov-14,79
CS5481,26-Feb-14,41
CS5481,25-Sep-14,105
CS5481,26-Dec-12,98
CS5481,12-Oct-11,56
CS5481,09-Jun-12,83
CS5481,15-Jan-12,99
CS5481,30-May-13,36
CS5481,13-Nov-12,79
CS5481,29-Mar-13,96
CS5481,09-Feb-13,68
CS5481,09-Feb-14,53
CS5481,26-Jun-11,99
CS5481,17-Aug-13,91
CS5481,13-Nov-14,52
CS5481,04-Jul-14,52
CS5481,11-Dec-14,83
CS5481,14-Jul-11,63
CS5481,11-Oct-13,71
CS5481,09-Aug-12,88
CS5481,11-Jan-15,86
CS5481,06-Apr-13,53
CS5481,11-Jan-12,79
CS5481,23-Sep-14,36
CS5482,14-Nov-13,68
CS5482,09-Nov-12,80
CS5482,25-Oct-13,59
CS5482,05-Nov-12,94
CS5482,10-Oct-11,97
CS5482,20-Apr-13,81
CS5482,22-Jul-13,44
CS5482,16-Aug-11,77
CS5482,24-Aug-14,105
CS5482,15-Feb-14,37
CS5482,22-Sep-14,92
CS5482,28-Jun-12,46
CS5482,17-Apr-14,53
CS5482,10-Aug-11,103
CS5482,13-Sep-14,45
CS5482,03-Mar-14,66
CS5482,29-Jun-14,98
CS5482,27-Oct-11,105
CS5482,07-Aug-11,50
CS5482,16-Jan-13,83
CS5482,09-Jul-12,89
CS5482,18-Aug-14,95
CS5482,28-Nov-12,91
CS5483,17-Feb-12,61
CS5483,27-Jul-13,82
CS5483,24-Aug-14,80
CS5483,07-Mar-13,50
CS5483,10-Feb-12,35
CS5483,23-Dec-13,61
CS5483,05-Oct-11,82
CS5483,25-Sep-12,84
CS5483,26-Apr-13,73
CS5483,11-Oct-14,74
CS5483,13-Nov-12,66
CS5483,13-Sep-11,66
CS5483,07-Dec-13,82
CS5483,03-Aug-11,68
CS5483,05-Mar-12,78
CS5483,18-Dec-12,92
CS5483,13-Jan-13,81
CS5483,22-May-11,69
CS5483,12-Nov-11,85
CS5483,24-Sep-13,70
CS5483,03-Mar-12,52
CS5484,04-Nov-12,54
CS5484,24-Jun-11,92
CS5484,09-Mar-13,86
CS5484,06-Jun-12,47
CS5484,12-Jun-11,45
CS5484,04-Jun-14,91
CS5484,04-Jun-13,55
CS5484,06-Jul-11,42
CS5484,20-Mar-14,55
CS5484,22-Oct-14,53
CS5484,16-Mar-12,44
CS5484,31-May-14,36
CS5484,15-Nov-13,66
CS5484,30-Jun-12,69
CS5484,20-Feb-14,67
CS5484,10-Mar-13,65
CS5484,28-Jul-13,58
CS5484,18-Feb-13,46
CS5485,19-Aug-13,40
CS5485,21-May-13,52
CS5485,21-Mar-12,57
CS5485,20-May-11,91
CS5485,07-Nov-11,70
CS5485,22-Jun-14,41
CS5485,28-Dec-14,36
CS5485,09-Jun-14,60
CS5485,06-May-14,105
CS5485,28-Feb-15,80
CS5485,07-Aug-13,85
CS5485,11-Jun-12,41
CS5485,11-Aug-11,70
CS5485,15-Mar-12,43
CS5485,28-Aug-11,66
CS5485,25-Oct-11,92
CS5485,24-Aug-14,36
CS5485,04-Oct-14,62
CS5485,12-Jan-13,62
CS5486,27-Jul-13,38
CS5486,17-Jan-14,63
CS5486,22-Dec-14,46
CS5486,20-Feb-12,37
CS5486,04-Jul-13,62
CS5486,29-Jan-13,72
CS5486,09-Jan-15,69
CS5486,29-Mar-12,88
CS5486,29-Apr-14,60
CS5486,09-Sep-13,100
CS5486,12-Jun-12,52
CS5486,14-Sep-11,94
CS5486,05-Jul-11,81
CS5486,08-Nov-12,37
CS5486,16-Jan-14,92
CS5486,20-Dec-13,89
CS5486,20-Jul-12,102
CS5486,21-Nov-14,95
CS5486,23-Jul-14,72
CS5486,30-Dec-13,57
CS5487,28-Jul-12,90
CS5487,15-Feb-15,50
